,Kategorisi,Brüt_Metrekare,Binanın_Yaşı,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Eşya_Durumu,Banyo_Sayısı,Türü,Net_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Isıtma_Tipi,Krediye_Uygunluk,Site_İçerisinde,Takas,Fiyat_Durumu,Fiyatı,İl,İlçe,Mahalle,yaka,Yaşam_endeksi,Nüfus
1753,Satılık,195,4,7,Boş,Bilinmiyor,Yok,2,Konut,185,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2450000,İstanbul,Beylikdüzü,Yakuplu Mahallesi,Avrupa Yakası,0.025,398.122
1754,Satılık,105,4,4,Boş,Bilinmiyor,Yok,2,Konut,98,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,889999,İstanbul,Beylikdüzü,Kavaklı Mahallesi,Avrupa Yakası,0.025,398.122
1755,Satılık,174,0,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,88,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,3024000,İstanbul,Pendik,Batı Mahallesi,Anadolu Yakası,0.032,741.895
1756,Satılık,136,0,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,64,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,2977000,İstanbul,Pendik,Kaynarca Mahallesi,Anadolu Yakası,0.032,741.895
1757,Satılık,100,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,90,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,850000,İstanbul,Pendik,Batı Mahallesi,Anadolu Yakası,0.032,741.895
1758,Satılık,105,0,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,90,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1500000,İstanbul,Pendik,Batı Mahallesi,Anadolu Yakası,0.032,741.895
1759,Satılık,90,0,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,74,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1350000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1760,Satılık,148,4,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,120,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3000000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1761,Satılık,117,5-10,15,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,105,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,755000,İstanbul,Pendik,Sülüntepe Mahallesi,Anadolu Yakası,0.032,741.895
1762,Satılık,85,2,8,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,70,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,770000,İstanbul,Pendik,Şeyhli Mahallesi,Anadolu Yakası,0.032,741.895
1763,Satılık,90,2,9,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1235000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1764,Satılık,100,16-20,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,750000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1765,Satılık,95,0,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,75,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,970000,İstanbul,Pendik,Kurtköy Mahallesi,Anadolu Yakası,0.032,741.895
1766,Satılık,200,0,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,175,4+2,6. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,3200000,İstanbul,Pendik,Batı Mahallesi,Anadolu Yakası,0.032,741.895
1767,Satılık,302,0,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,3,Konut,202,5+2,7. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,9775500,İstanbul,Pendik,Batı Mahallesi,Anadolu Yakası,0.032,741.895
1768,Satılık,162,0,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,110,3+1,5. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,3834600,İstanbul,Pendik,Yenişehir Mahallesi,Anadolu Yakası,0.032,741.895
1769,Satılık,90,16-20,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,612000,İstanbul,Pendik,Yeni Mahallesi,Anadolu Yakası,0.032,741.895
1770,Satılık,95,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,700000,İstanbul,Pendik,Esenler Mahallesi,Anadolu Yakası,0.032,741.895
1771,Satılık,146,0,8,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,114,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1450000,İstanbul,Pendik,Yayalar Mahallesi,Anadolu Yakası,0.032,741.895
1772,Satılık,150,11-15,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,138,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1600000,İstanbul,Pendik,Şeyhli Mahallesi,Anadolu Yakası,0.032,741.895
1773,Satılık,150,11-15,3,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,135,2+2,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,995000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1774,Satılık,117,4,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,107,3+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,850000,İstanbul,Pendik,Çınardere Mahallesi,Anadolu Yakası,0.032,741.895
1775,Satılık,90,0,8,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,78,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,729500,İstanbul,Pendik,Çamlık Mahallesi,Anadolu Yakası,0.032,741.895
1776,Satılık,160,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,145,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,940000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1777,Satılık,100,4,6,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,810000,İstanbul,Pendik,Esenler Mahallesi,Anadolu Yakası,0.032,741.895
1778,Satılık,90,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,479000,İstanbul,Pendik,Ahmet Yesevi Mahallesi,Anadolu Yakası,0.032,741.895
1779,Satılık,132,11-15,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,107,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,990000,İstanbul,Pendik,Çamlık Mahallesi,Anadolu Yakası,0.032,741.895
1780,Satılık,110,0,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,95,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1150000,İstanbul,Pendik,Yenişehir Mahallesi,Anadolu Yakası,0.032,741.895
1781,Satılık,151,11-15,9,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,135,3+1,Yüksek Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,1850000,İstanbul,Pendik,Yenişehir Mahallesi,Anadolu Yakası,0.032,741.895
1782,Satılık,160,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Var,2,Konut,140,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2700000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1783,Satılık,107,5-10,2,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,88,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1250000,İstanbul,Pendik,Çınardere Mahallesi,Anadolu Yakası,0.032,741.895
1784,Satılık,90,0,8,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,890000,İstanbul,Pendik,Güzelyalı Mahallesi,Anadolu Yakası,0.032,741.895
1785,Satılık,110,11-15,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,100,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,660000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1786,Satılık,115,4,9,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,105,3+1,9. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1050000,İstanbul,Pendik,Güllü Bağlar Mahallesi,Anadolu Yakası,0.032,741.895
1787,Satılık,140,1,9,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,115,3+1,8. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1275000,İstanbul,Pendik,Kurtköy Mahallesi,Anadolu Yakası,0.032,741.895
1788,Satılık,95,11-15,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,770000,İstanbul,Pendik,Güzelyalı Mahallesi,Anadolu Yakası,0.032,741.895
1789,Satılık,125,5-10,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,120,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1000000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1790,Satılık,125,3,10,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,120,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1500000,İstanbul,Pendik,Yeni Mahallesi,Anadolu Yakası,0.032,741.895
1791,Satılık,100,0,9,Boş,Bilinmiyor,Yok,1,Konut,80,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,710000,İstanbul,Pendik,Sülüntepe Mahallesi,Anadolu Yakası,0.032,741.895
1792,Satılık,220,0,5,Boş,Bilinmiyor,Yok,2,Konut,180,5+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1299000,İstanbul,Pendik,Esenler Mahallesi,Anadolu Yakası,0.032,741.895
1793,Satılık,65,0,9,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,45,1+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,825000,İstanbul,Pendik,Yenişehir Mahallesi,Anadolu Yakası,0.032,741.895
1794,Satılık,170,5-10,3,Boş,Bilinmiyor,Yok,2,Konut,160,4+2,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1150000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1795,Satılık,95,11-15,7,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,725000,İstanbul,Pendik,Yayalar Mahallesi,Anadolu Yakası,0.032,741.895
1796,Satılık,110,11-15,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,585000,İstanbul,Pendik,Çınardere Mahallesi,Anadolu Yakası,0.032,741.895
1797,Satılık,65,4,10,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,55,1+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,620000,İstanbul,Pendik,Kurtköy Mahallesi,Anadolu Yakası,0.032,741.895
1798,Satılık,145,5-10,7,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,110,3.5+1,7. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,929000,İstanbul,Pendik,Yenişehir Mahallesi,Anadolu Yakası,0.032,741.895
1799,Satılık,290,0,4,Boş,Bilinmiyor,Yok,3,Konut,240,5+1,Düz Giriş,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,5400000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1800,Satılık,120,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,105,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,698000,İstanbul,Pendik,Yeni Mahallesi,Anadolu Yakası,0.032,741.895
1801,Satılık,95,0,6,Boş,Bilinmiyor,Yok,1,Konut,80,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,749000,İstanbul,Pendik,Kurtköy Mahallesi,Anadolu Yakası,0.032,741.895
1802,Satılık,85,0,6,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1600000,İstanbul,Pendik,Batı Mahallesi,Anadolu Yakası,0.032,741.895
1803,Satılık,85,0,6,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1600000,İstanbul,Pendik,Fevzi Çakmak Mahallesi,Anadolu Yakası,0.032,741.895
1804,Satılık,105,0,7,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,7. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,860000,İstanbul,Pendik,Fevzi Çakmak Mahallesi,Anadolu Yakası,0.032,741.895
1805,Satılık,110,11-15,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,100,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,885000,İstanbul,Pendik,Yayalar Mahallesi,Anadolu Yakası,0.032,741.895
1806,Satılık,90,0,4,Boş,Bilinmiyor,Yok,2,Konut,85,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1000000,İstanbul,Pendik,Güzelyalı Mahallesi,Anadolu Yakası,0.032,741.895
1807,Satılık,90,11-15,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,Düz Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,300000,İstanbul,Pendik,Güzelyalı Mahallesi,Anadolu Yakası,0.032,741.895
1808,Satılık,125,11-15,4,Boş,Bilinmiyor,Yok,1,Konut,124,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,690000,İstanbul,Pendik,Batı Mahallesi,Anadolu Yakası,0.032,741.895
1809,Satılık,100,0,6,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1530000,İstanbul,Pendik,Güzelyalı Mahallesi,Anadolu Yakası,0.032,741.895
1810,Satılık,135,4,4,Boş,Bilinmiyor,Yok,2,Konut,130,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,860000,İstanbul,Pendik,Güzelyalı Mahallesi,Anadolu Yakası,0.032,741.895
1811,Satılık,75,0,4,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,Yüksek Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,750000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1812,Satılık,90,3,9,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,785000,İstanbul,Pendik,Güzelyalı Mahallesi,Anadolu Yakası,0.032,741.895
1813,Satılık,130,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,120,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1490000,İstanbul,Pendik,Çamçeşme Mahallesi,Anadolu Yakası,0.032,741.895
1814,Satılık,95,0,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,855000,İstanbul,Pendik,Kurtköy Mahallesi,Anadolu Yakası,0.032,741.895
1815,Satılık,100,3,6,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,80,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,945000,İstanbul,Pendik,Güzelyalı Mahallesi,Anadolu Yakası,0.032,741.895
1816,Satılık,70,0,3,Boş,Bilinmiyor,Yok,1,Konut,52,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,970000,İstanbul,Pendik,Çınardere Mahallesi,Anadolu Yakası,0.032,741.895
1817,Satılık,130,16-20,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,100,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,600000,İstanbul,Pendik,Yenişehir Mahallesi,Anadolu Yakası,0.032,741.895
1818,Satılık,96,5-10,8,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1150000,İstanbul,Pendik,Güllü Bağlar Mahallesi,Anadolu Yakası,0.032,741.895
1819,Satılık,95,0,10,Boş,Bilinmiyor,Yok,1,Konut,80,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,690000,İstanbul,Pendik,Kaynarca Mahallesi,Anadolu Yakası,0.032,741.895
1820,Satılık,133,0,7,Boş,Bilinmiyor,Yok,2,Konut,111,3+1,4. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,2450000,İstanbul,Pendik,Orhangazi Mahallesi,Anadolu Yakası,0.032,741.895
1821,Satılık,155,11-15,5,Kiracı Oturuyor,Bilinmiyor,Yok,3,Konut,150,2+2,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,785000,İstanbul,Pendik,Dumlupınar Mahallesi,Anadolu Yakası,0.032,741.895
1822,Satılık,220,11-15,3,Kiracı Oturuyor,Bilinmiyor,Yok,3,Konut,200,4+2,Düz Giriş,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,1280000,İstanbul,Pendik,Çamlık Mahallesi,Anadolu Yakası,0.032,741.895
1823,Satılık,220,11-15,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,210,5+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1050000,İstanbul,Pendik,Esenler Mahallesi,Anadolu Yakası,0.032,741.895
1824,Satılık,105,0,9,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,85,2+1,7. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1050000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1825,Satılık,160,5-10,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,140,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,850000,İstanbul,Pendik,Kurtköy Mahallesi,Anadolu Yakası,0.032,741.895
1826,Satılık,95,21 Ve Üzeri,4,Boş,Bilinmiyor,Yok,1,Konut,85,2+1,1. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,550000,İstanbul,Pendik,Kavakpınar Mahallesi,Anadolu Yakası,0.032,741.895
1827,Satılık,95,0,5,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,750000,İstanbul,Pendik,Kurtköy Mahallesi,Anadolu Yakası,0.032,741.895
1828,Satılık,145,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,135,3+1,3. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,750000,İstanbul,Pendik,Doğu Mahallesi,Anadolu Yakası,0.032,741.895
1829,Satılık,85,0,9,Boş,Bilinmiyor,Yok,1,Konut,72,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1580000,İstanbul,Pendik,Yenişehir Mahallesi,Anadolu Yakası,0.032,741.895
1830,Satılık,85,2,8,Boş,Bilinmiyor,Var,1,Konut,72,1+1,5. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1885000,İstanbul,Pendik,Çınardere Mahallesi,Anadolu Yakası,0.032,741.895
1831,Satılık,115,5-10,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,105,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,758000,İstanbul,Pendik,Yenişehir Mahallesi,Anadolu Yakası,0.032,741.895
1832,Satılık,95,4,6,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,890000,İstanbul,Pendik,Kaynarca Mahallesi,Anadolu Yakası,0.032,741.895
1833,Satılık,146,4,8,Boş,Bilinmiyor,Var,2,Konut,100,3+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2150000,İstanbul,Pendik,Güllü Bağlar Mahallesi,Anadolu Yakası,0.032,741.895
1834,Satılık,120,0,9,Boş,Bilinmiyor,Yok,2,Konut,104,3+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1000000,İstanbul,Pendik,Çınardere Mahallesi,Anadolu Yakası,0.032,741.895
1835,Satılık,95,0,10,Boş,Bilinmiyor,Yok,1,Konut,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,900000,İstanbul,Pendik,Dumlupınar Mahallesi,Anadolu Yakası,0.032,741.895
1836,Satılık,75,5-10,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,495000,İstanbul,Pendik,Kaynarca Mahallesi,Anadolu Yakası,0.032,741.895
1837,Satılık,85,5-10,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,70,2+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,780000,İstanbul,Pendik,Yeşilbağlar Mahallesi,Anadolu Yakası,0.032,741.895
1838,Satılık,85,0,10,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,3. Kat,Yerden Isıtma,Krediye Uygun,Hayır,Var,Genel Fiyat,1170000,İstanbul,Pendik,Esenyalı Mahallesi,Anadolu Yakası,0.032,741.895
1839,Satılık,148,0,9,Boş,Yatırıma Uygun,Var,2,Konut,110,3+1,Düz Giriş,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2200000,İstanbul,Pendik,Kaynarca Mahallesi,Anadolu Yakası,0.032,741.895
1840,Satılık,210,5-10,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,165,4+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,2610000,İstanbul,Pendik,Çınardere Mahallesi,Anadolu Yakası,0.032,741.895
1841,Satılık,185,5-10,5,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,1,Konut,175,4+1,1. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,899000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1842,Satılık,135,5-10,4,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,120,3+1,2. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,930000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1843,Satılık,190,11-15,4,Mülk Sahibi Oturuyor,Bilinmiyor,Yok,2,Konut,180,4+2,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1375000,İstanbul,Pendik,Güllü Bağlar Mahallesi,Anadolu Yakası,0.032,741.895
1844,Satılık,70,5-10,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,55,1+1,Bahçe Katı,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,550000,İstanbul,Pendik,Fevzi Çakmak Mahallesi,Anadolu Yakası,0.032,741.895
1845,Satılık,135,21 Ve Üzeri,5,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,110,3+1,5. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,380000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1846,Satılık,130,5-10,5,Kiracı Oturuyor,Bilinmiyor,Yok,2,Konut,120,3+1,3. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,960000,İstanbul,Pendik,Velibaba Mahallesi,Anadolu Yakası,0.032,741.895
1847,Satılık,98,1,9,Boş,Bilinmiyor,Yok,1,Konut,75,2+1,9. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,1260000,İstanbul,Pendik,Harmandere Mahallesi,Anadolu Yakası,0.032,741.895
1848,Satılık,90,5-10,9,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,75,2+1,7. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,999000,İstanbul,Pendik,Kurtköy Mahallesi,Anadolu Yakası,0.032,741.895
1849,Satılık,95,3,9,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,4. Kat,Doğalgaz,Krediye Uygun,Hayır,Var,Genel Fiyat,770000,İstanbul,Pendik,Çamçeşme Mahallesi,Anadolu Yakası,0.032,741.895
1850,Satılık,95,21 Ve Üzeri,4,Kiracı Oturuyor,Bilinmiyor,Yok,1,Konut,85,2+1,1. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,322000,İstanbul,Pendik,Ahmet Yesevi Mahallesi,Anadolu Yakası,0.032,741.895
1851,Satılık,95,16-20,5,Boş,Bilinmiyor,Var,1,Konut,85,2+1,5. Kat,Doğalgaz,Krediye Uygun Değil,Hayır,Var,Genel Fiyat,375000,İstanbul,Pendik,Batı Mahallesi,Anadolu Yakası,0.032,741.895
